Country Name,Country Code,BBsubs_1960,BBsubs_1961,BBsubs_1962,BBsubs_1963,BBsubs_1964,BBsubs_1965,BBsubs_1966,BBsubs_1967,BBsubs_1968,BBsubs_1969,BBsubs_1970,BBsubs_1971,BBsubs_1972,BBsubs_1973,BBsubs_1974,BBsubs_1975,BBsubs_1976,BBsubs_1977,BBsubs_1978,BBsubs_1979,BBsubs_1980,BBsubs_1981,BBsubs_1982,BBsubs_1983,BBsubs_1984,BBsubs_1985,BBsubs_1986,BBsubs_1987,BBsubs_1988,BBsubs_1989,BBsubs_1990,BBsubs_1991,BBsubs_1992,BBsubs_1993,BBsubs_1994,BBsubs_1995,BBsubs_1996,BBsubs_1997,BBsubs_1998,BBsubs_1999,BBsubs_2000,BBsubs_2001,BBsubs_2002,BBsubs_2003,BBsubs_2004,BBsubs_2005,BBsubs_2006,BBsubs_2007,BBsubs_2008,BBsubs_2009,BBsubs_2010,BBsubs_2011,BBsubs_2012,BBsubs_2013,BBsubs_2014,BBsubs_2015
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24883947843,4.39354441873,13.7639715488,24.8042602188,28.5485896997,40.2175144443,43.7018717329,44.5817410951,42.2203765227,37.361217984,39.3278044522,40.6662153013,41.9691348067,41.8995755586
Sri Lanka,LKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017176968847,0.00307359180821,0.0175213077203,0.10360947022,0.105256346569,0.113693019412,0.311611044319,0.498337920166,0.82323451267,1.09985274182,1.71560751717,1.67787628639,1.99479364392,2.64667982388,2.89617608717
Lower middle income,LMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125753272546,0.0212985682646,0.0382547032284,0.108000340185,0.217272474797,0.324123493874,0.526992734549,0.791628128107,0.99170004674,1.26176072285,1.38440605414,1.5017300426,1.6852497522,1.96827520486
Low & middle income,LMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128033035235,0.351580655512,0.779019604159,1.07658118726,1.55327758574,2.04258532721,2.69450131917,3.41669533064,4.07987814094,5.10823740048,5.54411744862,5.92682434567,6.30559950165,7.80387990008
Lesotho,LSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00115061437578,0.00233663785852,,0.00562434297448,0.0070986751337,0.0201017853903,0.0199111861542,0.0659763214481,0.0797447777163,0.109666829761,0.0716086828627,0.0972588292339
Late-demographic dividend,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00948748870582,0.0484484886824,0.233875620759,0.674286443708,1.53158826494,2.25357704361,3.27510050825,4.49431262782,5.78478779349,7.2288458792,8.66960856735,10.4969132899,11.7038832472,12.6575015749,13.4492317457,17.1328176147
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0701117628298,0.584550904154,1.9769654956,3.87161633704,7.12189004321,11.3842422192,17.5241560734,18.7732994837,20.4314802224,22.138846984,23.9061688973,25.3948892546,27.7168899674,26.6551362952,27.7861491733
Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276050411576,1.31379587125,3.43425891954,8.08330454348,15.3107915963,21.2200965661,27.0169265202,29.3858119062,31.3420970216,33.1508116995,32.8756962359,32.4013258386,33.2780270749,34.8013361626,35.9495712006
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0119756388518,0.137934916039,0.431543965052,0.853797130843,2.17691251112,2.72809833544,4.99117349509,15.6222645614,19.2730718183,21.5265840631,20.8022983766,22.0616045742,23.1088395227,24.1913811376,24.7414275853,24.7864855139
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.863843373689,2.23429510592,3.81717888101,6.16226362347,9.86125589368,14.5316982414,19.2195628251,22.404025904,23.9531612049,24.1828774752,24.7053080097,25.1998066918,25.9699020983,26.801324211,28.0631332746,29.0782314089
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00682327376377,0.0091662073705,0.216574188885,0.82700189159,1.28921121719,1.55658741101,1.59336324995,1.53310638598,1.59437854825,1.85657421668,2.12028525566,2.55676249653,2.96615322366,3.37955439287
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49368785262,8.21232157202,15.0185281597,19.8222518806,22.8093324537,28.0998580218,32.0055864296,35.1298089281,36.4288516505,36.9003690037,37.4542000271,42.7256380666,43.263524841,44.6617853083,46.7608889823,47.8966597077
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00591499386598,0.0105315139177,0.0153214659127,0.0634541138459,0.275943390592,0.586509474663,1.43782207775,3.16861496325,5.20701827208,7.57778285284,10.0573311114,11.9087543439,13.4596943569,14.7107512033,15.5490178735
Madagascar,MDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00722931526114,0.012152171829,0.0175040780537,0.0223266398139,0.0255745715797,0.0316067201459,0.139396787841,0.165706638617,0.105358221772,0.0977661180612
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0671988342771,0.17489933726,0.245124014974,1.09551845579,2.07182366053,3.3756273541,4.89384819798,4.8113620722,4.77534127125,5.31322673543,5.33592166457,5.89844734989,5.64379415881,6.4738072691
Middle East & North Africa,MEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1754295876,0.332365533624,,0.89164791733,0.90380593599,1.29959936518,1.73146347451,2.18478404515,2.64609751329,3.55237226776,4.44090605337,5.1474859963,6.22466183124,7.16416543042
Mexico,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144406268668,0.0474654057172,0.216902229394,0.396433111654,0.966599943043,1.73604289701,2.69362205775,3.96761136385,6.55193657778,8.28117170774,8.97717178649,9.68997111483,10.8213065962,10.0507486982,10.2336375881,11.6414466121
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43948778356,2.59986356401,1.88704168475
Middle income,MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0292050328864,0.129370444695,0.362279732261,0.812732436637,1.13598333624,1.66382088368,2.19021558479,2.90106805602,3.69242880868,4.48472265326,5.54084007031,6.04486929488,6.53484281411,6.97187113867,8.62073319136
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595011396889,1.7425247194,4.79376329521,8.62467474982,11.0819601268,12.3080121167,13.3830666052,14.8307231991,16.0636269326,16.7941704602,17.1824500735
Mali,MLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0250293191903,0.0251461047623,0.0401269601187,0.0607996167353,0.0573360672177,0.0588343950507,0.0290839132836,0.0190110216872,0.0189621826221,0.0215209353679
Malta,MLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406351449835,2.23824049903,4.30677258808,5.52126083683,9.11053561488,12.3952674763,12.7100416723,20.0606726543,23.3388625367,26.8771637753,29.6392128795,30.1808817045,31.7366585313,33.3353535165,35.233850832,37.8456030183
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000484246832767,0.00784355348418,0.0127210946815,0.0195313957954,0.0450907626218,0.0441930598564,0.0418293807867,,,,0.060779929024
Middle East & North Africa (excluding high income),MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0454235141909,,,0.348823286184,0.57256335423,0.831590451461,1.17192471313,1.59728551821,2.40006681152,3.22392229705,3.89997592621,5.11305403399,6.0261577687
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24468188756,,2.88960828747,6.42512959691,9.57833931754,10.4285267337,10.4265891558,14.1314900955,15.4045089743,16.7105360539,18.0826828154
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020250703712,0.00368364677757,0.0202544362279,0.0360541100083,0.0712447486683,0.136745671804,0.284963631011,1.23456321211,1.49976255724,2.82939229664,3.41484615002,3.93941106046,4.9216416767,6.84549084391,7.117462924
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010195801544,0.028717171001,0.0489181230993,0.0588501574738,0.0722777505068,0.115428893763,0.11680172453,0.111683351299,0.139708503505,0.156958452688
Mauritania,MRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00521269711306,0.0300520768827,0.120118785467,0.171667249506,0.192686337643,0.160939984818,0.16528197997,0.176415997193,0.193630651845,0.200780181591,0.236212521665
Mauritius,MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237703632779,0.0983257222249,0.212136982244,0.445103368207,2.29301991421,2.87972878155,4.29244295925,5.94005254145,7.63184602721,9.57438193876,11.3588967672,13.0504346261,14.5698958733,15.7468883144
Malawi,MWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000563783572801,0.00109793142559,0.00312578676594,,0.00681067873591,0.00697401021219,0.00709514868865,0.00722673580533,0.0111919555588,0.00778299011793,0.0536407276438,0.0508700858463,0.0338269487255
Malaysia,MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0167183947733,0.079061858265,0.443548008019,0.995462700722,1.86933130409,2.85257418041,3.86069585985,4.86881201573,5.59043500177,7.41905588288,8.71623766194,9.98942302421,9.88930060657,10.1398255778,9.99576655721
North America,NAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274469826196,1.06988894895,2.68982747475,4.90670606696,7.27608858076,9.94140617602,13.0630250584,17.6041830965,20.4741036969,23.9863136354,25.5831745953,26.3092185236,27.5313673669,28.5059578534,29.5745457801,30.4436371047,30.8266311685,31.5525346794
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00661067001607,0.00964474694961,0.0123035516893,0.0151601935009,0.0222533447664,0.433003345163,0.794095286023,1.06457796408,1.55167660524,1.7552048818,2.94302302737
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0617055988482,0.321513871027,0.753278658911,2.28621694626,4.19738188305,6.7153931912,8.6121014545,10.6315442156,13.6341931288,15.5029446503,17.1214559663,18.9212142758,20.8970120392,22.4382659031,21.0418511326
Niger,NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000605874766315,0.0016080343464,0.00253660440777,0.00339501435802,0.00418648660477,0.00653468861033,0.00943767441609,0.0128032272369,0.021384805143,0.0358920032056,0.0496363543565,0.0570883488908
Nigeria,NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000358202391673,,0.0364120958137,0.0448230015221,0.0527464680049,0.0620558372297,,0.00845743093491,0.00866570866763,0.00881709218977,0.00854822723673
Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137230146719,0.0309850802203,0.044183404378,0.0827961829888,0.0928466837805,0.193099488765,0.344656137538,0.492357028365,0.762387607726,1.36990236847,1.25861163692,1.44098046009,1.69086306082,2.16573433865,1.80587035514,1.85899167427
Netherlands,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.481256769864,,1.63935842321,2.92284479694,7.29920919405,12.3218759102,19.7640592986,25.1499149626,31.7065174108,33.4917649303,35.1728800069,37.0080045736,38.0915283634,38.9891196593,39.8108940651,40.5269240011,40.7737841768,41.7300856467
Norway,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518682545888,1.96116129384,4.52552292475,8.74466805248,14.6382085082,21.4374096637,26.6553637201,30.8671956417,33.0148350451,34.4987384268,35.2334198347,36.1198392962,37.2000500613,37.8910303686,38.828721717,39.7126724873
Nepal,NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00375672304209,0.0422234709473,0.0457153097372,0.0643361713001,0.224156165295,0.348559142687,0.839393009712,1.12045141395,0.891164315022,1.0643400327
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.47630922693,,,,,
New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120735131279,0.441971047019,1.09794779675,2.06431407817,4.69947230683,7.76465687836,11.2353107034,20.1529318875,21.3866578031,23.6490620621,24.999221636,26.6882770723,28.5211258131,29.2070529262,30.9798259813,31.5660356505
OECD members,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48825548028,2.97439751579,4.9663336173,7.15622510027,10.0835219033,13.5869140469,16.8770521242,19.8940474474,21.8905081861,23.349003264,24.5960719402,25.7237586385,26.5749177443,27.3612344023,28.0158428495,28.9977111986
Oman,OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042020283234,0.00569247015953,0.0271103786078,0.524912531097,0.78535209724,0.785177016032,1.25107816665,1.54440632857,2.08922037072,2.58587914337,3.41955237793,4.24755343785,4.50944507209,5.60957606494
Other small states,OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14933903609,,3.85320583765,4.36550833954,5.13208988316,5.26517613116,6.09010225293,6.35388301362,6.7331299749,6.94138251735,7.17343935274
Pakistan,PAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00924217840297,0.0165382484611,0.0275443544599,0.100643032948,0.23024269069,0.455957357403,0.662045265818,0.846622047471,0.893862859996,1.08499554531,0.953099019241
Panama,PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249357513728,0.384936053737,0.464051369953,0.506942226568,0.521906433558,3.28825154025,4.30482773872,5.52106667267,6.4820515033,7.02237660027,7.56207687014,7.75163645191,7.95166879304,7.89769886376,7.92825034743
Peru,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000292837407847,0.0041461410888,,0.13992191294,0.346865295571,0.830576877077,1.27193458812,1.7298861876,2.01288388582,2.53466229632,2.86049053955,3.18664667771,4.09174953124,4.81123656954,5.30956373113,5.74296395046,6.41650872703
Philippines,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0126106973317,0.02594076917,0.0665821831574,0.105661398267,0.143321207272,0.30335400703,0.558253660501,1.15713301726,1.87449611694,,1.88420330345,2.21969995811,2.61480490586,2.89720431373,4.78394159778
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37364301944,0.502335861757,0.484709174495,,0.548744314811,0.697994494691,1.16756228627,2.51383092303,4.32687674665,8.62893202027,5.26141157511,5.74890798929
Papua New Guinea,PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045596948317,0.0664148183347,0.0889349601141,0.106944597138,0.128365943399,0.154344974951,0.176562457364,0.196545541764
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0313195358946,0.317874245632,0.511764234992,2.29131347161,2.47382783647,7.62198140067,10.9298178414,11.6855641968,14.6516728422,15.3368824543,18.2494525921,18.0254107438,18.3978913894,18.9266123195,19.0090133365
Pre-demographic dividend,PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0383713194786,0.0440161819541,0.0493189935826,0.0526760994478,,0.0913873626232,0.0903523048154,0.113075011852,0.156929847264
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0638792132776,0.599041617739,1.43556584866,2.28729492914,3.14446964659,4.00646654202,4.87313006292,11.4337255074,12.9152266907,14.8670865961,15.0822681205,15.5167359322,16.3101446242,16.5689497858,17.9964011437
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00289374067329,0.244066867763,0.959513692847,2.50673600349,4.8091628428,8.00115707758,11.0878475786,13.5116959284,14.466314674,15.4725204569,18.0690491049,20.0824435456,21.1654512533,22.5464182476,24.1640111627,25.6684634107,29.6153049374
Paraguay,PRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00280360573603,0.00549388064105,0.00897445171036,0.00879917639709,0.0526467506598,0.0948482174463,0.0997542553918,0.140401630291,0.205259617335,1.21995159265,1.38540039113,1.827160013,2.03596007453,2.30181137396,2.67615302984,3.14033586513
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000515797295102,0.209643311415,0.746723739972,1.4938755612,,,,3.79087156455,4.4178743051,4.92488376313,5.30027538026,6.03453866556
Pacific island small states,PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.440019518802,0.53207916079,0.707237841685,0.8416207626,0.871204161432,1.43124546428,1.54812827121,0.991495742148,0.991674860816,1.2622788975,1.26818103754
Post-demographic dividend,PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71898738309,3.73086357777,6.14951019541,8.71725264485,12.0119144824,15.347280057,18.807863791,21.7262846515,23.7425216828,25.213914901,26.71372669,27.8963297037,28.8545545999,29.8446546198,30.6423126771,31.7254584772
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103615776124,0.0130595187567,0.380628963209,1.80730786185,4.31568870545,7.07481831832,9.0643375928,10.5262156826,11.3144846503,12.029545073,13.2903121008,14.6814991198,16.2192818001,17.7747601265,18.3573580795
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0362051306481,0.453018456981,1.51516623796,3.11864084787,4.83390898324,7.60747236995,7.81222178566,9.25526922502,8.33205217084,8.61378553165,9.02832167934,9.93635278348,9.90482010798,10.1156793583
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0268936587084,0.0710126274834,0.883297017619,0.470548934946,1.70526612444,4.93985858137,8.86721287402,11.4609804469,12.8351210823,13.7255142333,15.0541537318,16.2784746552,17.4678210584,18.5574113842,19.7511112668
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00755905617432,0.236748234969,0.467673856474,1.1039861431,2.01788229196,3.41101212687,6.45893070467,8.97767642298,10.931783976,12.2943622419,14.6143372995,16.6244715559,17.5131335604,18.9175331998
Rwanda,RWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012404938246,0.0125139761494,0.017638024268,0.0256140549144,0.0109557299495,0.0210263039632,0.0363762802291,0.0775731841751,0.0479847747399,0.0236147820214,0.0241073403918,0.169979011112
South Asia,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00466622406196,0.00758869342568,0.0129566332151,0.0222025269619,0.104274113662,0.171323609048,0.214212220462,0.359881974025,0.546190504733,0.778388779732,0.967313220247,1.07395040723,1.1282162681,1.28270711536,1.4417138736
Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0670125984642,0.159366113061,0.201213591628,0.288180436693,0.274596257677,0.859910729713,2.40440284208,3.97513376705,5.36534512597,6.27916097897,7.02930667716,8.97965222178,10.1276983801,10.3244673339,11.9238975279
Sudan,SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00211446102828,0.00330379960386,0.00524528022573,0.105266716757,0.107750422062,,0.0309974703538,0.0478439703545,0.0666454292444,0.0677136044578,0.0536649350649,0.0698832412424
Senegal,SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0115495113113,0.0223262489887,0.0698878730453,0.159952784295,0.249729666729,0.32030309348,0.386949985501,0.466519481042,0.607286292705,0.695482927913,0.69620321869,0.755189170525,0.710481063221,0.672198850759
Singapore,SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267699128666,0.784801020241,1.76101765382,3.75315289699,6.52766921834,9.80312430813,12.4605380109,14.5966989038,17.075142329,19.568623846,22.0926289981,24.8473504486,26.3518048643,27.1215402077,27.0173236709,27.59557606,26.7169249363,26.3967854012
Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043684623231,0.0958862661036,0.135206814423,0.203190910051,0.297890340608,0.388376663223,0.4790605702,0.451675381089,0.387919897816,0.335690651443,0.233039197717,0.242950167841
Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325092223627,0.484620837622,0.696809143063,1.00848132069,1.46597588875,2.00704642042,2.416210667,2.81872794276,3.29271150317,3.84444740158,4.48592482494,4.99572978399,5.49332228655
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09059233449,3.67360874018,4.09739714526,4.9120477929,5.26385093986,16.0398049036,17.7405694182,19.4160915071,21.0577170832,31.6894421864,32.5330704655,36.9820147296,36.6046160619
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392344033928,0.571669053544,0.647809187989,0.737230338898
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407249047642,1.49260026988,4.02639300429,5.69546555078,7.41193568305,10.8665012813,12.4134366039,13.7131502674,15.2328080187,15.5666212332,17.3787670307
Sub-Saharan Africa (excluding high income),SSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0386372118389,,0.0986256291226,0.111700117901,0.133525040712,0.1603636515,0.26312855562,0.248102180373,0.319637896857,0.375016317678,0.373782070601
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92657625244e-05,3.85315250489e-05,0.000156862354299,0.000885255563986,0.000851881781298,0.00123433210824
Sub-Saharan Africa,SSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0387976192321,,0.099128138895,0.112164409661,0.134152705347,0.161159806994,0.264595410219,0.249333206818,0.32094625333,0.376224073497,0.375137518074
Small states,SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00965654789,3.35539262895,3.5807243651,4.25499099252,5.11672595087,5.33853202703,6.05528121915,6.39363452201,6.78913076904,7.28304864391,7.80506530268
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0787123912195,0.188506028521,0.204454006764,0.255714615562,0.328231254348,0.402343088925,0.413614179842,0.506754130979,0.555886841653,0.493142848689
Suriname,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0195792951037,0.044365298942,0.0851246671017,0.221611417292,0.525746952608,0.823810372762,1.11686315904,1.74345842633,2.88460073148,4.37178274731,5.47535175038,6.87866695347,8.53058785678,9.60715171317
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0757807336533,0.416914078502,1.46174942997,3.36712177285,5.64374005539,10.1126991826,11.1660118099,14.2866306706,16.1399313179,17.519369044,19.1982492058,20.3488921462,21.8405274219,23.3389136349
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276419135843,2.85087609103,2.91216892106,5.769090003,9.8307845281,13.9277743156,17.0619001701,20.9249829026,21.9655345144,22.9052512082,23.9759218449,24.6327713125,25.3195829917,26.7786250862,27.6337908263
Sweden,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80649266863,6.60408053423,9.42638643067,12.2459195366,15.6993177589,27.9286210005,27.3827111788,30.3553985056,31.4344450158,31.6326496636,31.9701774523,32.0401123298,32.3107230306,32.8866416156,34.0703880831,36.0664555163
Swaziland,SWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0669018631129,0.12814417583,0.30658392756,0.661959363417,0.278557415403,0.336130687611,0.402302114689,0.466737558916
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406992338282,1.08847911452,2.80580433057,3.918818857,3.80080532135,5.02776643077,7.44781159547,10.2528349982,11.4545316713,13.3684482647,12.6754978244,14.3140559336
Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00339443082523,0.0148618123914,0.0277480662767,0.0355647991202,0.0543348548731,0.164785793683,0.324237888635,0.556310679656,1.10624722643,1.58071529712,2.27954143919,3.14394846512
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026118328339,0.00282404389264,0.130786023255,0.156279936617,0.114531308941,0.0766852474418,0.0833258303092
East Asia & Pacific (IDA & IBRD countries),TEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00179002186634,0.021991365524,0.197155856569,0.637577063197,1.4105271449,2.06640831298,2.82336168496,3.73577841152,4.68189690399,5.90954923802,7.37088272278,8.66377291325,9.92234286596,10.6365533394,11.213247478,14.7933802287
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0556277458298,0.26796927168,0.645635487165,1.17980385674,2.65959738506,4.31778298431,6.16843915563,7.91348121659,9.48404435212,10.7977382485,12.1696759912,13.5203753243,14.1768131363,15.437581633
